,Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
2416,12.000,41.673408,-87.599862,5,50,0
2417,12.000,41.673408,-87.599862,5,50,0
2418,12.000,41.673408,-87.599862,5,50,0
2419,12.000,41.673408,-87.599862,5,50,0
2420,12.000,41.673408,-87.599862,5,50,1
2421,12.000,41.673408,-87.599862,5,50,0
2422,12.000,41.673408,-87.599862,5,50,1
2423,12.000,41.673408,-87.599862,5,50,0
2424,12.000,41.673408,-87.599862,5,50,0
2425,12.000,41.673408,-87.599862,5,50,0
2426,12.000,41.673408,-87.599862,5,50,0
2427,12.000,41.673408,-87.599862,5,50,0
2428,12.000,41.673408,-87.599862,5,50,0
2429,12.000,41.673408,-87.599862,5,50,0
2430,12.000,41.673408,-87.599862,5,50,0
2431,12.000,41.673408,-87.599862,5,50,0
2432,12.000,41.673408,-87.599862,5,50,0
2433,12.000,41.673408,-87.599862,5,50,0
2434,12.000,41.673408,-87.599862,5,50,0
2435,12.000,41.673408,-87.599862,5,50,1
2436,12.000,41.673408,-87.599862,5,50,0
2437,12.000,41.673408,-87.599862,5,4,1
2438,12.000,41.673408,-87.599862,5,50,1
2439,12.000,41.673408,-87.599862,5,50,0
2440,12.000,41.673408,-87.599862,5,50,0
2441,12.000,41.673408,-87.599862,5,50,0
2442,12.000,41.673408,-87.599862,5,50,1
2443,12.000,41.673408,-87.599862,5,50,0
2444,12.000,41.673408,-87.599862,5,50,0
2445,10.000,41.726465,-87.585413,5,6,0
2446,10.000,41.726465,-87.585413,5,50,1
2447,10.000,41.726465,-87.585413,5,13,0
2448,10.000,41.726465,-87.585413,5,50,1
2449,10.000,41.726465,-87.585413,5,50,0
2450,10.000,41.726465,-87.585413,5,50,0
2451,10.000,41.726465,-87.585413,5,50,0
2452,10.000,41.726465,-87.585413,5,50,0
2453,10.000,41.726465,-87.585413,5,50,0
2454,10.000,41.726465,-87.585413,5,50,0
2455,10.000,41.726465,-87.585413,5,50,0
2456,10.000,41.726465,-87.585413,5,50,0
2457,10.000,41.726465,-87.585413,5,50,0
2458,10.000,41.726465,-87.585413,5,50,1
2459,10.000,41.726465,-87.585413,5,50,1
2460,10.000,41.726465,-87.585413,5,50,1
2461,10.000,41.726465,-87.585413,5,50,0
2462,10.000,41.726465,-87.585413,5,50,1
2463,10.000,41.726465,-87.585413,5,50,1
2464,10.000,41.726465,-87.585413,5,41,0
2465,10.000,41.726465,-87.585413,5,50,0
2466,10.000,41.726465,-87.585413,5,50,0
2467,10.000,41.726465,-87.585413,5,50,0
2468,10.000,41.726465,-87.585413,5,50,0
2469,10.000,41.726465,-87.585413,5,13,0
2470,10.000,41.726465,-87.585413,5,1,0
2471,13.000,41.678618,-87.559308,5,28,0
2472,13.000,41.678618,-87.559308,5,13,0
2473,13.000,41.678618,-87.559308,5,5,0
2474,13.000,41.678618,-87.559308,5,47,1
2475,13.000,41.737052,-87.543067,5,1,0
2476,13.000,41.737052,-87.543067,5,4,0
2477,13.000,41.740641,-87.546587,5,26,0
2478,13.000,41.740641,-87.546587,5,25,1
2479,37.000,41.680946,-87.535198,8,17,0
2480,37.000,41.680946,-87.535198,8,50,0
2481,37.000,41.680946,-87.535198,8,1,0
2482,37.000,41.680946,-87.535198,8,42,0
2483,37.000,41.680946,-87.535198,8,2,0
2484,37.000,41.680946,-87.535198,8,2,0
2485,38.000,41.686398,-87.531635,8,22,1
2486,38.000,41.686398,-87.531635,8,12,0
2487,38.000,41.686398,-87.531635,8,2,0
2488,81.000,41.729669,-87.582699,5,3,1
2489,81.000,41.729669,-87.582699,5,4,0
2490,24.000,41.704572,-87.565666,8,50,1
2491,24.000,41.704572,-87.565666,8,50,1
2492,24.000,41.704572,-87.565666,8,21,0
2493,24.000,41.704572,-87.565666,8,50,1
2494,24.000,41.704572,-87.565666,8,17,0
2495,24.000,41.704572,-87.565666,8,50,0
2496,24.000,41.704572,-87.565666,8,50,1
2497,24.000,41.704572,-87.565666,8,50,0
2498,82.000,41.644612,-87.604498,5,10,1
2499,82.000,41.644612,-87.604498,5,2,0
2500,89.000,41.733643,-87.55551,8,3,0
2501,89.000,41.733643,-87.55551,8,2,0
2502,98.000,41.717753,-87.531657,8,18,0
2503,98.000,41.717753,-87.531657,8,22,0
2504,10.000,41.750498,-87.605294,5,9,0
2505,10.000,41.750498,-87.605294,5,1,0
2506,10.000,41.750498,-87.605294,5,3,0
2507,11.000,41.702724,-87.536497,5,50,0
2508,11.000,41.702724,-87.536497,5,30,0
2509,11.000,41.702724,-87.536497,5,50,0
2510,11.000,41.702724,-87.536497,5,50,0
2511,11.000,41.702724,-87.536497,5,50,0
2512,11.000,41.702724,-87.536497,5,50,0
2513,11.000,41.702724,-87.536497,5,50,0
2514,11.000,41.702724,-87.536497,5,50,0
2515,11.000,41.702724,-87.536497,5,50,0
2516,11.000,41.702724,-87.536497,5,9,0
2517,11.000,41.702724,-87.536497,5,2,0
2518,40.000,41.659112,-87.538693,8,2,0
2519,40.000,41.659112,-87.538693,8,25,1
2520,41.000,41.95469,-87.800991,9,27,1
2521,41.000,41.95469,-87.800991,9,35,0
2522,62.000,41.994991,-87.769279,9,3,0
2523,79.000,41.974089,-87.824812,8,2,0
2524,15.000,41.9216,-87.666455,8,2,0
2525,15.000,41.9216,-87.666455,8,2,0
2526,25.000,41.891118,-87.654491,8,2,0
2527,25.000,41.891118,-87.654491,8,1,0
2528,25.000,41.891118,-87.654491,8,8,0
2529,11.000,41.867108,-87.654224,8,6,0
2530,11.000,41.867108,-87.654224,8,4,0
2531,11.000,41.896282,-87.655232,8,10,0
2532,11.000,41.896282,-87.655232,8,5,0
2533,21.000,41.919343,-87.694259,8,2,0
2534,21.000,41.919343,-87.694259,8,3,0
2535,22.000,41.921965,-87.632085,8,3,0
2536,22.000,41.921965,-87.632085,8,2,0
2537,22.000,41.688324,-87.676709,8,14,0
2538,22.000,41.688324,-87.676709,8,6,0
2539,22.000,41.688324,-87.676709,8,49,1
2540,22.000,41.688324,-87.676709,8,2,1
2541,22.000,41.688324,-87.676709,8,36,1
2542,11.000,41.862292,-87.64886,8,3,0
2543,11.000,41.862292,-87.64886,8,3,0
2544,17.000,41.720848,-87.666014,9,10,0
2545,17.000,41.720848,-87.666014,9,6,0
2546,22.000,41.731922,-87.677512,8,21,0
2547,22.000,41.731922,-87.677512,8,5,0
2548,22.000,41.731922,-87.677512,8,4,0
2549,22.000,41.731922,-87.677512,8,1,0
2550,65.000,41.999129,-87.795585,8,8,0
2551,65.000,41.999129,-87.795585,8,4,0
2552,75.000,42.01743,-87.687769,8,1,0
2553,15.000,41.907645,-87.760886,8,17,0
2554,15.000,41.907645,-87.760886,8,7,0
2555,91.000,41.981964,-87.812827,8,7,0
2556,91.000,41.981964,-87.812827,8,3,0
2557,91.000,41.981964,-87.812827,8,28,1
2558,36.000,41.944869,-87.832763,8,17,0
2559,36.000,41.944869,-87.832763,8,9,1
2560,72.000,42.011601,-87.811506,8,9,1
2561,72.000,42.011601,-87.811506,8,9,0
2562,38.000,41.94983,-87.698457,9,1,0
2563,38.000,41.94983,-87.698457,9,4,0
2564,49.000,41.979243,-87.750938,9,3,0
2565,49.000,41.979243,-87.750938,9,8,0
2566,58.000,41.986921,-87.689778,9,3,0
2567,50.000,41.801498,-87.763416,9,1,0
2568,50.000,41.801498,-87.763416,9,1,0
2569,14.000,41.906638,-87.701431,9,20,0
2570,14.000,41.906638,-87.701431,9,8,0
2571,10.000,41.723195,-87.64997,5,6,0
2572,10.000,41.723195,-87.64997,5,1,0
2573,11.000,41.869216,-87.627561,8,2,0
2574,11.000,41.869216,-87.627561,8,2,0
2575,42.000,41.662014,-87.724608,8,3,0
2576,42.000,41.662014,-87.724608,8,50,1
2577,42.000,41.662014,-87.724608,8,1,0
2578,42.000,41.662014,-87.724608,8,50,0
2579,42.000,41.662014,-87.724608,8,6,0
2580,42.000,41.662014,-87.724608,8,50,1
2581,53.000,41.961743,-87.76007,9,2,0
2582,43.000,41.878114,-87.629798,3,2,0
2583,43.000,41.878114,-87.629798,3,8,0
2584,43.000,41.878114,-87.629798,3,1,0
2585,43.000,41.878114,-87.629798,3,1,0
2586,42.000,41.958271,-87.702575,9,3,0
2587,42.000,41.958271,-87.702575,9,4,0
2588,28.000,41.932094,-87.700117,8,2,0
2589,28.000,41.932094,-87.700117,8,3,0
2590,18.000,42.006858,-87.675919,9,1,0
2591,70.000,41.916265,-87.800515,8,8,0
2592,70.000,41.916265,-87.800515,8,2,0
2593,25.000,41.846075,-87.716277,9,3,0
2594,25.000,41.846075,-87.716277,9,5,1
2595,21.000,41.918705,-87.752329,8,12,1
2596,35.000,41.682587,-87.707973,9,8,0
2597,35.000,41.682587,-87.707973,9,5,0
2598,93.000,41.725517,-87.614258,8,4,0
2599,93.000,41.725517,-87.614258,8,3,0
2600,37.000,41.948167,-87.730698,8,6,0
2601,37.000,41.948167,-87.730698,8,8,0
2602,45.000,41.963976,-87.69181,9,4,0
2603,45.000,41.963976,-87.69181,9,5,0
2604,40.000,41.953705,-87.733974,8,2,0
2605,46.000,41.964242,-87.757639,8,12,0
2606,46.000,41.964242,-87.757639,8,1,0
2607,46.000,41.964242,-87.757639,8,19,1
2608,60.000,41.990284,-87.797127,8,1,0
2609,60.000,41.990284,-87.797127,8,1,0
2610,70.000,42.008314,-87.777921,9,12,0
2611,70.000,42.008314,-87.777921,9,9,0
2612,61.000,41.991429,-87.747113,8,6,0
2613,61.000,41.991429,-87.747113,8,5,1
2614,27.000,41.843811,-87.686763,9,4,0
2615,27.000,41.843811,-87.686763,9,1,0
2616,68.000,41.921177,-87.79518,8,15,0
2617,68.000,41.921177,-87.79518,8,7,0
2618,68.000,41.921177,-87.79518,8,1,0
2619,30.000,41.857402,-87.694991,8,3,0
2620,11.000,41.868142,-87.696269,9,19,0
2621,11.000,41.868142,-87.696269,9,15,0
2622,25.000,41.846283,-87.656913,9,3,0
2623,10.000,41.721474,-87.648064,8,13,0
2624,10.000,41.721474,-87.648064,8,7,0
2625,10.000,41.869107,-87.696293,9,3,0
2626,10.000,41.869107,-87.696293,9,10,0
2627,96.000,41.719059,-87.675088,9,2,0
2628,18.000,41.966987,-87.674677,8,1,0
2629,61.000,41.923738,-87.785288,9,35,0
2630,61.000,41.923738,-87.785288,9,16,0
2631,64.000,41.970248,-87.787992,8,10,0
2632,64.000,41.970248,-87.787992,8,1,0
2633,64.000,41.970248,-87.787992,8,18,1
2634,12.000,42.010412,-87.66214,8,1,0
2635,10.000,41.89923,-87.716788,9,4,0
2636,10.000,41.89923,-87.716788,9,7,0
2637,20.000,41.692555,-87.598865,8,15,0
2638,20.000,41.692555,-87.598865,8,3,0
2639,33.000,41.94016,-87.794896,9,3,0
2640,33.000,41.94016,-87.794896,9,15,1
2641,11.000,41.903002,-87.688267,8,3,0
2642,11.000,41.903002,-87.688267,8,3,1
2643,60.000,41.942114,-87.776385,8,5,1
2644,60.000,41.942114,-87.776385,8,12,1
2645,33.000,41.704336,-87.703736,8,6,1
2646,30.000,41.836644,-87.677737,8,8,0
2647,30.000,41.836644,-87.677737,8,2,0
2648,42.000,41.837085,-87.729384,9,1,0
2649,42.000,41.837085,-87.729384,9,1,0
2650,17.000,41.911824,-87.726737,9,9,0
2651,17.000,41.911824,-87.726737,9,4,0
2652,22.000,41.801179,-87.679447,8,3,0
2653,22.000,41.801179,-87.679447,8,10,0
2654,35.000,41.800737,-87.71188,8,2,0
2655,52.000,41.778297,-87.752411,9,18,0
2656,52.000,41.778297,-87.752411,9,28,0
2657,67.000,41.77166,-87.703047,8,8,0
2658,73.000,41.759346,-87.745602,9,6,0
2659,73.000,41.759346,-87.745602,9,10,0
2660,22.000,41.768388,-87.678649,8,35,0
2661,22.000,41.768388,-87.678649,8,5,0
2662,52.000,41.797616,-87.797894,8,3,0
2663,61.000,41.781416,-87.776532,8,6,0
2664,61.000,41.781416,-87.776532,8,10,0
2665,10.000,41.773215,-87.60088,8,12,0
2666,10.000,41.773215,-87.60088,8,3,0
2667,10.000,41.773215,-87.60088,8,10,1
2668,39.000,41.822536,-87.666343,9,9,0
2669,39.000,41.822536,-87.666343,9,7,0
2670,47.000,41.799282,-87.585487,8,2,0
2671,55.000,41.794781,-87.615989,8,3,0
2672,55.000,41.794781,-87.615989,8,1,0
2673,64.000,41.778748,-87.586427,8,3,0
2674,71.000,41.766202,-87.562889,9,6,0
2675,71.000,41.766202,-87.562889,9,14,0
2676,77.000,41.754676,-87.612922,9,20,1
2677,77.000,41.754676,-87.612922,9,17,0
2678,40.000,41.821582,-87.627796,9,15,0
2679,40.000,41.821582,-87.627796,9,16,0
2680,50.000,41.803423,-87.642984,8,16,1
2681,50.000,41.803423,-87.642984,8,17,1
2682,79.000,41.754292,-87.590773,9,6,0
2683,79.000,41.754292,-87.590773,9,14,1
2684,52.000,41.798697,-87.736812,8,1,0
2685,52.000,41.798697,-87.736812,8,8,0
2686,52.000,41.798697,-87.736812,8,2,0
2687,63.000,41.776156,-87.778927,9,4,0
2688,63.000,41.776156,-87.778927,9,5,1
2689,63.000,41.776156,-87.778927,9,1,0
2690,37.000,41.82561,-87.726549,9,1,0
2691,37.000,41.82561,-87.726549,9,6,0
2692,80.000,41.74785,-87.702716,9,1,0
2693,80.000,41.74785,-87.702716,9,1,0
2694,65.000,41.775051,-87.655356,9,2,0
2695,65.000,41.775051,-87.655356,9,1,0
2696,82.000,41.644612,-87.604498,5,2,0
2697,82.000,41.644612,-87.604498,5,2,0
2698,89.000,41.733643,-87.55551,8,4,0
2699,89.000,41.733643,-87.55551,8,3,0
2700,98.000,41.717753,-87.531657,8,3,0
2701,98.000,41.717753,-87.531657,8,16,0
2702,58.000,41.984809,-87.728492,8,3,0
2703,66.000,41.772846,-87.740029,9,2,0
2704,66.000,41.772846,-87.740029,9,3,0
2705,81.000,41.825902,-87.667827,5,2,0
2706,12.000,41.673408,-87.599862,5,50,0
2707,12.000,41.673408,-87.599862,5,50,0
2708,12.000,41.673408,-87.599862,5,50,0
2709,12.000,41.673408,-87.599862,5,19,0
2710,12.000,41.673408,-87.599862,5,50,1
2711,12.000,41.673408,-87.599862,5,50,1
2712,12.000,41.673408,-87.599862,5,50,0
2713,12.000,41.673408,-87.599862,5,50,0
2714,12.000,41.673408,-87.599862,5,50,0
2715,12.000,41.673408,-87.599862,5,50,1
2716,12.000,41.673408,-87.599862,5,50,0
2717,12.000,41.673408,-87.599862,5,50,0
2718,12.000,41.673408,-87.599862,5,50,0
2719,12.000,41.673408,-87.599862,5,50,0
2720,12.000,41.673408,-87.599862,5,50,0
2721,12.000,41.673408,-87.599862,5,50,0
2722,12.000,41.673408,-87.599862,5,50,0
2723,12.000,41.673408,-87.599862,5,50,0
2724,12.000,41.673408,-87.599862,5,50,0
2725,12.000,41.673408,-87.599862,5,50,0
2726,12.000,41.673408,-87.599862,5,50,0
2727,12.000,41.673408,-87.599862,5,50,0
2728,12.000,41.673408,-87.599862,5,50,0
2729,12.000,41.673408,-87.599862,5,50,0
2730,12.000,41.673408,-87.599862,5,50,0
2731,12.000,41.673408,-87.599862,5,50,0
2732,12.000,41.673408,-87.599862,5,50,0
2733,12.000,41.673408,-87.599862,5,50,0
2734,12.000,41.673408,-87.599862,5,50,0
2735,12.000,41.673408,-87.599862,5,41,0
2736,12.000,41.673408,-87.599862,5,50,0
2737,12.000,41.673408,-87.599862,5,50,0
2738,12.000,41.673408,-87.599862,5,50,0
2739,12.000,41.673408,-87.599862,5,50,0
2740,12.000,41.673408,-87.599862,5,50,0
2741,12.000,41.673408,-87.599862,5,50,0
2742,12.000,41.673408,-87.599862,5,50,0
2743,12.000,41.673408,-87.599862,5,50,0
2744,12.000,41.673408,-87.599862,5,50,0
2745,12.000,41.673408,-87.599862,5,50,0
2746,12.000,41.673408,-87.599862,5,50,0
2747,12.000,41.673408,-87.599862,5,50,0
2748,12.000,41.673408,-87.599862,5,50,0
2749,12.000,41.673408,-87.599862,5,50,0
2750,12.000,41.673408,-87.599862,5,50,0
2751,12.000,41.673408,-87.599862,5,50,1
2752,12.000,41.673408,-87.599862,5,50,0
2753,12.000,41.673408,-87.599862,5,50,0
2754,12.000,41.673408,-87.599862,5,50,0
2755,12.000,41.673408,-87.599862,5,16,0
2756,12.000,41.673408,-87.599862,5,50,0
2757,10.000,41.726465,-87.585413,5,7,0
2758,10.000,41.726465,-87.585413,5,5,0
2759,10.000,41.726465,-87.585413,5,46,0
2760,10.000,41.726465,-87.585413,5,50,0
2761,10.000,41.726465,-87.585413,5,37,0
2762,10.000,41.726465,-87.585413,5,50,1
2763,10.000,41.726465,-87.585413,5,50,0
2764,10.000,41.726465,-87.585413,5,26,0
2765,10.000,41.726465,-87.585413,5,50,0
2766,10.000,41.726465,-87.585413,5,2,0
2767,10.000,41.726465,-87.585413,5,50,0
2768,10.000,41.726465,-87.585413,5,50,0
2769,10.000,41.726465,-87.585413,5,50,0
2770,10.000,41.726465,-87.585413,5,50,0
2771,10.000,41.726465,-87.585413,5,50,0
2772,10.000,41.726465,-87.585413,5,1,0
2773,13.000,41.678618,-87.559308,5,10,0
2774,13.000,41.678618,-87.559308,5,18,0
2775,13.000,41.678618,-87.559308,5,31,0
2776,13.000,41.678618,-87.559308,5,17,0
2777,13.000,41.678618,-87.559308,5,2,0
2778,13.000,41.678618,-87.559308,5,1,0
2779,13.000,41.737052,-87.543067,5,7,0
2780,13.000,41.737052,-87.543067,5,13,0
2781,13.000,41.740641,-87.546587,5,6,0
2782,13.000,41.740641,-87.546587,5,27,0
2783,37.000,41.680946,-87.535198,8,40,0
2784,37.000,41.680946,-87.535198,8,26,1
2785,37.000,41.680946,-87.535198,8,35,0
2786,37.000,41.680946,-87.535198,8,50,0
2787,37.000,41.680946,-87.535198,8,50,0
2788,37.000,41.680946,-87.535198,8,50,0
2789,38.000,41.686398,-87.531635,8,12,0
2790,38.000,41.686398,-87.531635,8,14,0
2791,38.000,41.686398,-87.531635,8,3,0
2792,38.000,41.686398,-87.531635,8,1,0
2793,81.000,41.729669,-87.582699,5,4,1
2794,81.000,41.729669,-87.582699,5,2,0
2795,24.000,41.704572,-87.565666,8,23,0
2796,24.000,41.704572,-87.565666,8,50,0
2797,24.000,41.704572,-87.565666,8,50,0
2798,24.000,41.704572,-87.565666,8,50,0
2799,24.000,41.704572,-87.565666,8,41,0
2800,24.000,41.704572,-87.565666,8,49,1
2801,24.000,41.704572,-87.565666,8,50,0
2802,24.000,41.704572,-87.565666,8,50,0
2803,24.000,41.704572,-87.565666,8,50,0
2804,10.000,41.750498,-87.605294,5,12,0
2805,10.000,41.750498,-87.605294,5,8,0
2806,11.000,41.702724,-87.536497,5,50,0
2807,11.000,41.702724,-87.536497,5,50,0
2808,11.000,41.702724,-87.536497,5,50,0
2809,11.000,41.702724,-87.536497,5,49,0
2810,11.000,41.702724,-87.536497,5,50,0
2811,11.000,41.702724,-87.536497,5,50,0
2812,11.000,41.702724,-87.536497,5,50,0
2813,11.000,41.702724,-87.536497,5,50,0
2814,11.000,41.702724,-87.536497,5,50,0
2815,11.000,41.702724,-87.536497,5,50,0
2816,11.000,41.702724,-87.536497,5,43,0
2817,11.000,41.702724,-87.536497,5,35,0
2818,11.000,41.702724,-87.536497,5,50,0
2819,11.000,41.702724,-87.536497,5,43,0
2820,11.000,41.702724,-87.536497,5,50,0
2821,11.000,41.702724,-87.536497,5,50,1
2822,11.000,41.702724,-87.536497,5,50,0
2823,11.000,41.702724,-87.536497,5,2,0
2824,40.000,41.659112,-87.538693,8,11,0
2825,40.000,41.659112,-87.538693,8,13,0
2826,41.000,41.95469,-87.800991,9,10,1
2827,41.000,41.95469,-87.800991,9,13,1
2828,62.000,41.994991,-87.769279,9,4,0
2829,62.000,41.994991,-87.769279,9,5,0
2830,79.000,41.974089,-87.824812,8,2,0
2831,15.000,41.9216,-87.666455,8,4,0
2832,15.000,41.9216,-87.666455,8,2,0
2833,11.000,41.896282,-87.655232,8,1,0
2834,22.000,41.921965,-87.632085,8,5,0
2835,22.000,41.921965,-87.632085,8,8,0
2836,53.000,41.891126,-87.61156,5,2,0
2837,53.000,41.891126,-87.61156,5,1,0
2838,53.000,41.891126,-87.61156,5,4,0
2839,53.000,41.891126,-87.61156,5,1,0
2840,65.000,41.999129,-87.795585,8,3,0
2841,75.000,42.01743,-87.687769,8,1,0
2842,75.000,42.01743,-87.687769,8,1,0
2843,15.000,41.907645,-87.760886,8,2,0
2844,91.000,41.981964,-87.812827,8,13,0
2845,91.000,41.981964,-87.812827,8,34,0
2846,91.000,41.981964,-87.812827,8,50,0
2847,91.000,41.981964,-87.812827,8,43,0
2848,36.000,41.944869,-87.832763,8,2,0
2849,36.000,41.944869,-87.832763,8,2,0
2850,72.000,42.011601,-87.811506,8,1,0
2851,38.000,41.94983,-87.698457,9,1,0
2852,49.000,41.979243,-87.750938,9,1,0
2853,49.000,41.979243,-87.750938,9,1,0
2854,58.000,41.986921,-87.689778,9,1,1
2855,58.000,41.986921,-87.689778,9,5,1
2856,50.000,41.801498,-87.763416,9,5,0
2857,50.000,41.801498,-87.763416,9,3,0
2858,14.000,41.906638,-87.701431,9,2,0
2859,14.000,41.906638,-87.701431,9,18,0
2860,42.000,41.958271,-87.702575,9,3,0
2861,42.000,41.958271,-87.702575,9,1,0
2862,15.000,41.994469,-87.667736,8,1,0
2863,18.000,42.006858,-87.675919,9,1,0
2864,37.000,41.948167,-87.730698,8,1,0
2865,45.000,41.963976,-87.69181,9,1,1
2866,46.000,41.964242,-87.757639,8,2,0
2867,60.000,41.990284,-87.797127,8,1,0
2868,70.000,42.008314,-87.777921,9,2,0
2869,70.000,42.008314,-87.777921,9,3,0
2870,61.000,41.991429,-87.747113,8,1,0
2871,61.000,41.991429,-87.747113,8,3,0
2872,27.000,41.843811,-87.686763,9,1,0
2873,68.000,41.921177,-87.79518,8,3,1
2874,68.000,41.921177,-87.79518,8,1,0
2875,11.000,41.868142,-87.696269,9,3,0
2876,25.000,41.846283,-87.656913,9,1,0
2877,18.000,41.966987,-87.674677,8,1,0
2878,18.000,41.966987,-87.674677,8,1,0
2879,61.000,41.923738,-87.785288,9,12,0
2880,61.000,41.923738,-87.785288,9,2,0
2881,12.000,42.010412,-87.66214,8,5,0
2882,12.000,42.010412,-87.66214,8,1,0
2883,10.000,41.89923,-87.716788,9,20,0
2884,10.000,41.89923,-87.716788,9,45,0
2885,10.000,41.89923,-87.716788,9,30,0
2886,33.000,41.94016,-87.794896,9,4,0
2887,33.000,41.94016,-87.794896,9,1,0
2888,60.000,41.942114,-87.776385,8,2,0
2889,60.000,41.960616,-87.777189,9,2,0
2890,33.000,41.883284,-87.705085,8,1,0
2891,33.000,41.883284,-87.705085,8,1,0
2892,49.000,41.962728,-87.748367,9,3,0
2893,42.000,41.837085,-87.729384,9,1,0
2894,17.000,41.911824,-87.726737,9,2,0
2895,17.000,41.911824,-87.726737,9,1,0
2896,22.000,41.823065,-87.678378,8,2,0
2897,22.000,41.801179,-87.679447,8,4,0
2898,22.000,41.801179,-87.679447,8,1,0
2899,22.000,41.801179,-87.679447,8,13,1
2900,22.000,41.801179,-87.679447,8,1,0
2901,35.000,41.800737,-87.71188,8,19,0
2902,35.000,41.800737,-87.71188,8,16,0
2903,52.000,41.778297,-87.752411,9,10,0
2904,52.000,41.778297,-87.752411,9,1,0
2905,52.000,41.778297,-87.752411,9,14,0
2906,52.000,41.778297,-87.752411,9,2,0
2907,67.000,41.77166,-87.703047,8,1,0
2908,67.000,41.77166,-87.703047,8,3,0
2909,73.000,41.759346,-87.745602,9,1,0
2910,73.000,41.759346,-87.745602,9,7,0
2911,22.000,41.768388,-87.678649,8,2,0
2912,22.000,41.768388,-87.678649,8,3,0
2913,52.000,41.797616,-87.797894,8,1,0
2914,61.000,41.781416,-87.776532,8,3,0
2915,37.000,41.82561,-87.726549,9,2,1
2916,37.000,41.82561,-87.726549,9,1,0
2917,58.000,41.984809,-87.728492,8,2,0
2918,22.000,41.688324,-87.676709,8,1,0
2919,22.000,41.688324,-87.676709,8,1,0
2920,22.000,41.688324,-87.676709,8,13,1
2921,11.000,41.862292,-87.64886,8,7,1
2922,11.000,41.862292,-87.64886,8,1,0
2923,17.000,41.720848,-87.666014,9,1,0
2924,22.000,41.731922,-87.677512,8,13,1
2925,22.000,41.731922,-87.677512,8,38,0
2926,10.000,41.723195,-87.64997,5,2,0
2927,10.000,41.723195,-87.64997,5,1,0
2928,11.000,41.868077,-87.666901,9,10,0
2929,42.000,41.662014,-87.724608,8,1,0
2930,42.000,41.662014,-87.724608,8,38,1
2931,35.000,41.682587,-87.707973,9,5,0
2932,35.000,41.682587,-87.707973,9,2,0
2933,93.000,41.725517,-87.614258,8,1,0
2934,10.000,41.721474,-87.648064,8,2,0
2935,10.000,41.721474,-87.648064,8,4,1
2936,10.000,41.869107,-87.696293,9,3,0
2937,10.000,41.869107,-87.696293,9,14,0
2938,96.000,41.719059,-87.675088,9,1,0
2939,20.000,41.692555,-87.598865,8,2,0
2940,11.000,41.903002,-87.688267,8,5,0
2941,61.000,41.781416,-87.776532,8,1,0
2942,10.000,41.773215,-87.60088,8,5,0
2943,10.000,41.773215,-87.60088,8,4,0
2944,39.000,41.822536,-87.666343,9,3,1
2945,47.000,41.799282,-87.585487,8,1,0
2946,64.000,41.778748,-87.586427,8,1,0
2947,64.000,41.778748,-87.586427,8,1,0
2948,71.000,41.766202,-87.562889,9,3,0
2949,71.000,41.766202,-87.562889,9,4,0
2950,71.000,41.766202,-87.562889,9,1,0
2951,77.000,41.754676,-87.612922,9,2,0
2952,40.000,41.821582,-87.627796,9,2,0
2953,50.000,41.803423,-87.642984,8,2,0
2954,79.000,41.754292,-87.590773,9,1,0
2955,52.000,41.798697,-87.736812,8,7,0
2956,52.000,41.798697,-87.736812,8,1,0
2957,52.000,41.798697,-87.736812,8,7,0
2958,63.000,41.776156,-87.778927,9,7,0
2959,63.000,41.776156,-87.778927,9,6,0
2960,12.000,41.673408,-87.599862,5,50,0
2961,12.000,41.673408,-87.599862,5,50,0
2962,12.000,41.673408,-87.599862,5,50,0
2963,12.000,41.673408,-87.599862,5,50,0
2964,12.000,41.673408,-87.599862,5,50,0
2965,12.000,41.673408,-87.599862,5,50,0
2966,12.000,41.673408,-87.599862,5,50,0
2967,12.000,41.673408,-87.599862,5,50,0
2968,12.000,41.673408,-87.599862,5,50,0
2969,12.000,41.673408,-87.599862,5,50,1
2970,12.000,41.673408,-87.599862,5,48,0
2971,12.000,41.673408,-87.599862,5,50,0
2972,12.000,41.673408,-87.599862,5,50,0
2973,12.000,41.673408,-87.599862,5,50,0
2974,12.000,41.673408,-87.599862,5,50,0
2975,12.000,41.673408,-87.599862,5,50,0
2976,12.000,41.673408,-87.599862,5,50,0
2977,12.000,41.673408,-87.599862,5,50,0
